repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
avlacatus/sedic,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1962,1962,1998
avuanalytics/OER-portal-DSpace5,org.apache.jena+jena-filename:pom.xml,master,0,0,706,706,706
avulakiran4488/kiranpro,org.apache.marmotta+marmotta-ldcache-file-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-kiwi-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-common-filename:pom.xml & org.apache.marmotta+marmotta-sparql-filename:pom.xml & org.apache.marmotta+marmotta-filename:pom.xml,master,0,0,256,257,257
aw3s0me/semantic-search-service,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,816,810,816
awoods/fcrepo-java-client-etc,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,478,947,947
aws/amazon-neptune-sparql-java-sigv4,org.apache.jena+jena-filename:pom.xml & com.amazonaws+amazon-neptune-sparql-java-sigv4-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,6,2,50,50,439
awslabs/amazon-neptune-tools,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml & com.amazonaws+amazon-neptune-sparql-java-sigv4-filename:pom.xml,master,45,18,13,29,483
Ayutac/janus,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1685,1685,1685
azamzamy/NLG,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1069,991,1069
Azral/masters-degree,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,236,1470,1470
babbel/specialist_rdf,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,1,694,694,706
Bachir31/webSemM2,org.apache.jena+jena-filename:pom.xml,master,0,0,1225,1287,1308
BackupTheBerlios/czsem,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1420,1420,1420
BackupTheBerlios/czsem-svn,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1398,1398,1398
BackupTheBerlios/jidgen-svn,org.apache.jena+jena-filename:pom.xml,master,0,0,1396,1396,1396
BackupTheBerlios/klucis-svn,org.apache.jena+jena-filename:pom.xml,master,0,0,1396,1396,1396
BackupTheBerlios/privacy-svn,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1396,1396,1396
BackupTheBerlios/securecomm-svn,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1397,1397,1397
BackupTheBerlios/swsc4bpel-svn,org.apache.jena+jena-filename:build.xml,master,0,0,1397,1397,1397
BackupTheBerlios/wymiwyg-svn,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1396,1396,1396
BackupTheBerlios/xfmigration-svn,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1396,1396,1396
badarinath-katti/SAPDFKI,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,189,189,197
BaderLab/biopax-jsonld,org.apache.jena+jena-filename:pom.xml,master,1,2,217,796,1700
bagdeabhishek/cs635m,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,655,646,655
bahaatalib/dspace-gsoc,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,257,257,257
baharsateli/tdb-exporter,org.apache.jena+jena-filename:ivy.xml,master,0,0,312,312,1447
bahtiyarerden/store-manager,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,157,350,812
BaiChenhero/MedicalServer,org.apache.jena+jena-filename:pom.xml,master,0,0,947,947,950
bairatmusab/scouter,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,248,248,343
baiyappan/hadooprdf,org.apache.jena+jena-filename:build.xml,master,0,0,1494,1494,1494
bakeyevrus/Blueworks-OSLC-adaptor,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml,master,0,0,1155,1130,1155
Bakyt642/CPS2_Project,org.apache.jena+jena-extension:gradle,master,0,0,137,138,199
baldygeezer/ProvAnalytics,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,57,57,495
balhoff/arachne-protege,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,133,133,665
Baltor12/MES_Framework,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,359,359,359
Baltor12/OilLubricationSystem_Simulator,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,359,359,359
banda13/WikiSport,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,188,198,243
banstola/cottage-rdfs,org.eclipse.rdf4j+rdf4j-sparqlbuilder-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqlxml-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,75,75,84
bantat/wdtk,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,663,654,698
baonguyen96/Jena,org.apache.jena+jena-filename:pom.xml,master,0,0,359,446,473
baoyukun/PAF-Telecom-ParisTech,org.apache.jena+jena-filename:pom.xml,master,0,0,693,692,726
bardss/projekt.zti,org.apache.jena+jena-filename:pom.xml,master,0,0,540,512,540
barmintor/embargobydate,org.openrdf.sesame+sesame-filename:pom.xml,master,1,1,1885,2926,2960
barmintor/lyo,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,sparql-update,0,1,1545,1545,1549
BarraudLilian/TERM1IPS,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,814,813,814
barrynl/InferenceTest,org.apache.jena+jena-filename:pom.xml,master,0,0,645,643,645
barthanssens/ecosys,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1240,1216,1240
Barthello/semweb,org.apache.jena+jena-filename:pom.xml,master,1,0,782,780,783
basirati/Afshin,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,0,0,905,905,905
Bassem-Makni/twitterRDFizer,com.github.thesmartenergy+sparql-generate-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,408,408,2275
bassosimone/iconvis,org.openrdf.sesame+sesame-filename:build.xml,master,5,2,299,2682,2779
bassrobbe/erd16,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,753,728,753
bassrobbe/link-based-complementary-fusion,org.apache.jena+jena-filename:pom.xml,master,0,0,692,689,692
bastiensaquet/Imeji,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1815,2472,2472
BAttila00/ivt-proj-copy,org.openrdf.openrdf.sesame+sesame-queryparser-sparql-extension:gradle & org.openrdf.sesame+sesame-extension:gradle & org.openrdf.sesame+sesame-queryparser-sparql-extension:gradle,master,0,0,403,403,404
batuhanerdogdu/hids_for_windows,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,0,0,588,533,588
batuhanerdogdu/SnmpBasedIDS,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,0,0,491,463,507
bayerls/bacon,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,2,1203,1848,2003
bayerls/cubeGenerator,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1940,1940,1952
bayerls/cubeSim,org.apache.jena+jena-filename:pom.xml,master,0,0,1137,1137,1155
bayerls/statistics2cubes,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,2,617,1290,1560
bbaloi/EventedAPI,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,517,506,517
bbFUC/cikm2017,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,701,701,701
bbishwokarma/webservicerank,org.apache.jena+jena-filename:build.xml,master,0,1,833,624,833
bblfish/foafssl-java,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,13,4,339,2787,3385
bblfish/sommer,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,2,0,1446,3365,3365
bbmiron/SoWR,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,504,496,598
BBN-E/Adept,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,8,3,47,572,1751
bbpennel/premis-persistence-performance,org.apache.jena+jena-filename:pom.xml,master,0,0,714,712,723
bbpennel/rdf-serialization-metrics,org.apache.jena+jena-filename:pom.xml,master,0,0,479,471,479
bchisham/dbhack1,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1497,1497,1497
BDE-social-pilot/Harvesters,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,1055,640,1175
bdelacretaz/stanbolino,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,0,0,2033,2464,2464
bdpiparva/gsu,org.openrdf.sesame+sesame-extension:gradle,master,0,0,873,850,873
bdulac/tricalysia,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,290,290,599
Be-ngt-oH/luposdate-nonstandard-endpoint,org.apache.jena+jena-filename:pom.xml,master,0,0,1560,1560,1564
beaufort/semantix,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,1,1142,1142,1560
bedeviled/SimpleTripleStore,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,2008,2669,2786
beenfhb/DSpace,org.apache.jena+jena-filename:pom.xml,master,1,0,179,434,434
behas/lucene-skos,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,55,39,56,868,2546
behas/slodr,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,0,627,1979,2962
beijingren/bertie-uima,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1744,1684,1837
BEinCPPS/asset-registry-for-cpps,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,2,580,545,580
BEinCPPS/fitman-cam,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,5,2,633,560,1125
beinrhythm/ontordb,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1857,1857,1876
benblamey/SAESNEG,org.openrdf.sesame+sesame-extension:gradle,master,0,0,352,352,1102
BenediktKleppmann/DS4DM-Backend,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,323,323,699
BenediktKleppmann/Table-Extension-System-for-MSc-Dissertation,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,264,264,264
BenGardiner/IsaViz,org.openrdf.sesame+sesame-filename:build.xml & org.apache.jena+jena-filename:pom.xml,master,2,0,962,2451,2451
benjamin-adrian/scoobie,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml,master,6,2,776,2732,2746
benjamin555/wuzai,org.apache.jena+jena-filename:pom.xml,prd,0,0,1583,1606,1694
benjaminr-ps/lyoIssue526717,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,574,574,574
benlammel/CustomerJourneyOntologyWebService,org.apache.jena+jena-filename:pom.xml,master,0,0,1122,1116,1122
benlammel/Java-Ontology-Vocabulary,org.apache.jena+jena-filename:pom.xml,master,0,0,562,547,575
benlammel/SimpleCustomerJourneyOntologyReader,org.apache.jena+jena-filename:pom.xml,master,0,0,1122,1122,1122
benlammel/TouchpointAnalysis,org.apache.jena+jena-filename:pom.xml,master,0,0,436,1073,1133
bennyjiao/iwisdom,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,2077,2132,2380
bennySwiers/exercise7,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1646,1645,1652
BenzclyZhang/BimSPARQL,org.apache.jena+jena-filename:pom.xml,master,5,1,195,569,1139
BenzclyZhang/IFC-to-WKT_Converter,org.apache.jena+jena-filename:pom.xml,master,1,1,99,213,325
BenzclyZhang/IfcSTEP-to-IfcOWL-converters,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,3,1,19,19,1267
beobal/tdb-soak-test,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,2,0,2072,3235,3330
berdilaovidiu/smart-news,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,2049,2584,2723
berezovskyi/lyo-store-standalone-demo,org.apache.jena+jena-filename:pom.xml,master,0,0,467,467,467
BerliozLeChat/movies-game-project,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,946,904,946
bermud/oostethys,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1135,1135,1135
bernardocuteri/JenaSPARQLTest,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,139,139,139
berndhader/w_e_b_ue3,org.apache.jena+jena-filename:pom.xml,master,0,0,1127,1116,1127
berrueta/smw-dump,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,2,212,834,3145
Bertrandbenj/juniter,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle & org.apache.jena+jena-iri-extension:gradle,master,4,1,53,53,353
Bertrandbenj/SemanticWeb,org.apache.jena+jena-filename:pom.xml,master,0,0,925,919,925
bertvannuffelen/uv-dpu-t-sparqlUpdateMultiple,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,master,0,0,726,726,726
bertvannuffelen/valiant,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,1,1897,2520,2520
BETaaS/BETaaS_Platform-Tools,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,16,21,552,960,1696
betehess/ontosudoku,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1552,1552,1552
betwar512/ODM-Linked-Data,org.apache.jena+jena-filename:pom.xml,master,1,0,1327,1301,1475
betwar512/SemanticODM,org.apache.jena+jena-filename:pom.xml,master,0,0,1349,1349,1349
beyondlei/search-tool,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,863,863,863
Beziks/MI-SWE-RacesStatistics,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,2033,2322,2335
bfetahu/dataset_crawler,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,1,369,1766,1812
bfetahu/focused_crawler,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,2,1422,1373,1422
bfetahu/ldp_tool,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,2,1212,1211,1828
bfetahu/sda_versioning,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1359,1358,1359
bfetahu/wiki_tables,org.apache.jena+jena-arq-filename:pom.xml,master,3,0,30,30,590
bhanukah/cdap,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,211,211,356
bhargavbunny/ALM-poc,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,628,544,628
bhochhi/ontology,org.apache.jena+jena-extension:gradle,master,0,0,413,413,414
bhsingh/eviped,org.openrdf.sesame+sesame-filename:pom.xml,master,0,1,2071,2415,2415
biancaTiba/wade,org.apache.jena+jena-filename:pom.xml,dev,0,0,1243,1229,1298
Bianxiaofeng123/games-boot,org.apache.jena+jena-filename:pom.xml,develop,0,0,789,757,789
bib-r/bib-r,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,2,1175,1162,1176
BibalexIRILS/WAMCP,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,1956,2149,2171
BiBiServ/bibiserv,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,1041,864,1041
Bibliome/alvisir,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,4,1,203,203,867
Bibliome/alvisnlp,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,9,3,7,7,891
BIBSYSDEV/authority-registry,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,develop,0,1,8,1,258
big-data-europe/pilot-sc2-cycle1,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,54,952,1034
big-data-europe/pilot-sc6-cycle1,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml,master,0,2,1030,480,1034
big-data-europe/virtuoso-utils,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,693,982,982
BiGCAT-UM/WikiPathwaysCurator,org.apache.jena+jena-filename:pom.xml,master,2,1,17,3,2266
bigjim71/co7516-semantic-web,org.apache.jena+jena-filename:pom.xml,master,0,0,393,393,482
Bilal84/rdf-commons,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1534,1191,1534
